bacru	gismu   	-ba'u-		      	x_1 utters x_2
senva	gismu   	-sev-   	-sne-	      	x_1 dreams about x_2
sepli	gismu   	-sep-   	-sei-	      	x_1 is separate from x_2, separated by x_3
serti	gismu   	-ser-		      	x_1 are stairs for climbing x_2 with steps x_3
sesre	experimental gismu			      	x_1 reflects USSR (Soviet Union)/Soviet culture/Soviet nationality in aspect x_2
setca	gismu   	-se'a-		      	x_1 inserts or puts x_2 into x_3
sevzi	gismu   	-sez-   	-se'i-	      	x_1 is an ego or self of x_2
sfani	gismu			      	x_1 is a fly of species x_2
sfasa	gismu   	-sfa-		      	x_1 punishes x_2 for x_3 with punishment x_4
sfofa	gismu   	-sfo-		      	x_1 is a sofa
sfubu	gismu   	-sub-   	-su'u-	      	x_1 dives or swoops to x_2 from x_3
siclu	gismu   	-sil-		      	x_1 whistles sound x_2
sicni	gismu   	-si'i-		      	x_1 is a coin issued by x_2 with value x_3 made of x_4
sidbo	gismu   	-sib-   	-si'o-	      	x_1 is an idea about x_2 by thinker x_3
sidju	gismu   	-dju-		      	x_1 helps x_2 do x_3
sigja	gismu   	-sig-		      	x_1 is a cigar or cigarette made of x_2 by x_3
silka	gismu   	-sik-		      	x_1 is a quantity of silk produced by x_2
silna	gismu			      	x_1 is a quantity of salt from x_2 made of x_3
simlu	gismu   	-mlu-		      	x_1 seems to have property x_2 to x_3
simsa	gismu   	-smi-		      	x_1 is similar to x_2 in property or quantity x_3
simxu	gismu   	-sim-   	-si'u-	      	x_1 mutually do x_2
since	gismu			      	x_1 is a snake of species x_2
sinma	gismu   	-si'a-		      	x_1 respects or venerates x_2
sinso	gismu			      	x_1 is the trigonometric sine of angle x_2
sinxa	gismu   	-sni-		      	x_1 is a sign meaning x_2 to x_3
sipna	gismu   	-sip-		      	x_1 is asleep
sirji	gismu   	-sir-		      	x_1 is straight or direct between x_2 and x_3
sirxo	gismu   	-six-		      	x_1 is Syrian in aspect x_2
sisku	gismu   	-sis-		      	x_1 searches for property x_2 among x_3
sisti	gismu   	-sti-		      	x_1 ceases or stops x_2
sitna	gismu   	-sit-		      	x_1 quotes or cites source x_2 for statement x_3
sivni	gismu   	-siv-		      	x_1 is private or personal to x_2
skaci	gismu			      	x_1 is a skirt of material x_2
skami	gismu   	-sam-		      	x_1 is a computer for purpose x_2
skapi	gismu   	-kap-		      	x_1 is a skin or pelt from x_2
skari	gismu   	-ska-		      	x_1 is of color x_2 as perceived by x_3
skicu	gismu   	-ski-		      	x_1 describes x_2 to x_3 with description x_4
skiji	gismu   	-sij-		      	x_1 is a skate or ski for surface x_2 supporting x_3
skina	gismu   	-kin-		      	x_1 is a movie about x_2 by film maker x_3 for x_4
skori	gismu   	-sko-		      	x_1 is rope or cable of material x_2
skoto	gismu   	-kot-   	-ko'o-	      	x_1 is Scottish in aspect x_2
skuro	gismu   	-ku'o-		      	x_1 is a groove or trench in x_2
slabu	gismu   	-sau-		      	x_1 is familiar to x_2 in feature x_3 (ka)
slaka	gismu			      	x_1 is a syllable in language x_2
slami	gismu			      	x_1 is a quantity of acid of composition x_2
slanu	gismu			      	x_1 is a cylinder of material x_2
slari	gismu   	-sar-		      	x_1 is sour to x_2
slasi	gismu   	-las-		      	x_1 is a quantity of plastic of type x_2
sligu	gismu   	-lig-		      	x_1 is solid of material x_2
slilu	gismu   	-sli-		      	x_1 oscillates at frequency x_2 through states x_3
sliri	gismu			      	x_1 is a quantity of sulfur
slovo	gismu   	-lov-   	-lo'o-	      	x_1 is Slavic in aspect x_2
sluji	gismu   	-slu-		      	x_1 is a muscle controlling x_2 of body x_3
sluni	gismu			      	x_1 is an onion of species x_2
smacu	gismu			      	x_1 is a mouse of species x_2
smadi	gismu			      	x_1 guesses x_2 is true about x_3
smaji	gismu   	-sma-		      	x_1 is quiet at observation point x_2 by standard x_3
smaka	experimental gismu			      	x_1 feels the taste x_2
smani	gismu			      	x_1 is a monkey or ape of species x_2
smela	experimental gismu			      	x_1 is a plum/peach/cherry/apricot/almond/sloe fruit of species/variety x_2
smoka	gismu   	-smo-		      	x_1 is a sock of material x_2
smuci	gismu   	-muc-		      	x_1 is a spoon or scoop for use x_2 made of x_3
smuni	gismu   	-mun-   	-smu-	      	x_1 is a meaning of x_2 accepted by x_3
snada	gismu   	-sad-		      	x_1 succeeds at x_2 because of effort x_3
snanu	gismu   	-nan-		      	x_1 is to the south of x_2 in frame of reference x_3
snidu	gismu   	-nid-		      	x_1 is x_2 seconds long
snime	gismu   	-si'e-		      	x_1 is a quantity of snow
snipa	gismu   	-nip-		      	x_1 sticks or adheres to x_2
snuji	gismu   	-nuj-		      	x_1 is a sandwich of x_2 sandwiched between x_3
snura	gismu   	-nur-   	-nu'a-	      	x_1 is safe from threat x_2
snuti	gismu   	-nut-		      	x_1 is an accident caused by x_2
sobde	gismu   	-sob-   	-so'e-	      	x_1 is a quantity of soya of species x_2
sodna	gismu			      	x_1 is a quantity of alkali metal of type x_2
sodva	gismu   	-sod-		      	x_1 is a quantity of soda of flavor x_2
softo	gismu   	-sof-		      	x_1 is Soviet in aspect x_2
solji	gismu   	-slo-		      	x_1 is a quantity of gold
solri	gismu   	-sol-		      	x_1 is the sun of home planet x_2 of race x_3
sombo	gismu   	-som-   	-so'o-	      	x_1 sows x_2 in x_3
sonci	gismu   	-son-   	-soi-	      	x_1 is a soldier of army x_2
sorcu	gismu   	-soc-   	-sro-	      	x_1 is a stockpile or deposit of x_2 in containment x_3
sorgu	gismu   	-sog-		      	x_1 is sorghum of species x_2
sorta	experimental gismu			      	x_1 sorta is/does x_2 (ka), under conditions x_3	See also: {kinda}
sovda	gismu   	-sov-   	-so'a-	      	x_1 is an egg from organism x_2
spaji	gismu   	-paj-		      	x_1 surprises x_2
spali	gismu			      	x_1 polishes x_2 with polish x_3 using tool x_4
spano	gismu   	-san-		      	x_1 is Spanish in aspect x_2
spati	gismu   	-spa-		      	x_1 is a plant of species x_2
speni	gismu   	-spe-		      	x_1 is married to x_2 under custom x_3
spero	experimental gismu			      	x_1 pertains to Esperanto language/culture in aspect x_2
spisa	gismu   	-spi-		      	x_1 is a portion or piece of x_2
spita	gismu			      	x_1 is a hospital treating patient x_2 for condition x_3
spofu	gismu   	-pof-   	-po'u-	      	x_1 is broken in function x_2
spoja	gismu   	-poj-   	-po'a-	      	x_1 explodes or bursts into pieces x_2
spuda	gismu   	-spu-		      	x_1 responds or answers to x_2 with response x_3
sputu	gismu   	-put-   	-pu'u-	      	x_1 spits liquid x_2 from x_3 onto x_4
sraji	gismu   	-raj-		      	x_1 is vertical in reference frame x_2
sraku	gismu   	-rak-		      	x_1 scratches x_2
sralo	gismu			      	x_1 is Australian in aspect x_2
srana	gismu   	-ra'a-		      	x_1 is relevant to x_2
srasu	gismu   	-sas-		      	x_1 is grass of species x_2
srera	gismu   	-sre-		      	x_1 errs in doing x_2 (ka)
srito	gismu			      	x_1 is Sanskrit in aspect x_2
sruma	gismu   	-ru'a-		      	x_1 assumes that x_2 is true about x_3
sruri	gismu   	-rur-   	-sru-	      	x_1 encloses or surrounds x_2 in direction x_3
stace	gismu   	-sac-		      	x_1 is honest to x_2 about x_3
stagi	gismu			      	x_1 is the vegetable or edible portion x_2 of plant x_3
staku	gismu   	-tak-		      	x_1 is a quantity of ceramic made by x_2 of composition x_3 in form x_4
stali	gismu   	-sta-		      	x_1 stays or remains at x_2
stani	gismu			      	x_1 is a stem or trunk of plant x_2
stapa	gismu   	-tap-		      	x_1 steps on surface x_2 using limbs x_3
stasu	gismu			      	x_1 is a quantity of soup with ingredients x_2
stati	gismu			      	x_1 has talent for doing x_2
steba	gismu   	-seb-		      	x_1 feels frustration about x_2
steci	gismu   	-tec-   	-te'i-	      	x_1 is specific or particular to member x_2 among set x_3
stedu	gismu   	-sed-		      	x_1 is a head of x_2
stela	gismu   	-tel-		      	x_1 is a lock for sealing x_2, with mechanism x_3
stero	gismu   	-te'o-		      	x_1 is x_2 steradians
stici	gismu   	-sic-		      	x_1 is to the west of x_2 in frame of reference x_3
stidi	gismu   	-sid-   	-ti'i-	      	x_1 suggests x_2 to x_3
stika	gismu   	-tik-		      	x_1 adjusts x_2 in degree x_3
stizu	gismu   	-tiz-		      	x_1 is a bench or chair
stodi	gismu   	-sto-		      	x_1 is constant or unchanging in property x_2
stuna	gismu   	-sun-		      	x_1 is to the east of x_2 in frame of reference x_3
stura	gismu   	-tur-   	-su'a-	      	x_1 is a structure or arrangement of x_2
stuzi	gismu   	-tuz-   	-stu-	      	x_1 is an inherent site of x_2
sucta	gismu   	-suc-		      	x_1 is abstracted from x_2 by rules x_3
sudga	gismu   	-sud-		      	x_1 is dry of liquid x_2
sufsi	experimental gismu			      	x_1 is enough in x_2 (ka/ni) for purpose x_3 (nu) to take place	Sufficient, enough. See {dukse}
sufti	gismu   	-sfu-		      	x_1 is a hoof of x_2
suksa	gismu   	-suk-		      	x_1 is sudden at stage x_2 in process x_3
sumji	gismu   	-suj-		      	x_1 is the sum of x_2 plus x_3
sumne	gismu			      	x_1 smells x_2
sumti	gismu   	-sum-   	-su'i-	      	x_1 is an argument of predicate x_2 filling place x_3
sunga	gismu   	-sug-		      	x_1 is a quantity of garlic of species x_2
sunla	gismu   	-sul-		      	x_1 is a quantity of wool from x_2
surla	gismu   	-sur-		      	x_1 relaxes by doing x_2
sutra	gismu   	-sut-		      	x_1 is fast or quick at doing x_2
tabno	gismu   	-tab-		      	x_1 is a quantity of carbon
tabra	gismu			      	x_1 is a horn
tadji	gismu			      	x_1 is a method for doing x_2
tadni	gismu   	-tad-		      	x_1 is a student of x_2
tagji	gismu   	-tag-		      	x_1 is tight on x_2 in dimension x_3 at location x_4
taksi	experimental gismu			      	x_1 is a taxi
talsa	gismu   	-tal-		      	x_1 challenges x_2 at x_3
tamca	gismu			      	x_1 is a tomato of species x_2
tamji	gismu   	-taj-		      	x_1 is a thumb or big toe on limb x_2 of x_3
tamne	gismu			      	x_1 is a cousin to x_2 by bond x_3
tanbo	gismu   	-ta'o-		      	x_1 is a board or plank of material x_2
tance	gismu   	-tac-		      	x_1 is a tongue of x_2
tanjo	gismu			      	x_1 it a tangent of angle x_2
tanko	gismu			      	x_1 is a quantity of tobacco of species x_2
tanru	gismu   	-tau-		      	x_1 is a binary metaphor formed with x_2 modifying x_3, meaning x_4 in usage x_5
tansi	gismu   	-tas-		      	x_1 is a pan or basin for contents x_2 of material x_3
tanxe	gismu   	-tax-   	-ta'e-	      	x_1 is a box or crate for contents x_2 made of material x_3
tapla	gismu			      	x_1 is a tile of material x_2, shape x_3, and thickness x_4
tarbi	gismu			      	x_1 is an embryo with mother x_2 and father x_3
tarci	gismu   	-tar-		      	x_1 is a star with properties x_2
tarla	gismu			      	x_1 is a quantity of tar from source x_2
tarmi	gismu   	-tam-   	-tai-	      	x_1 is the shape of x_2
tarti	gismu   	-tra-		      	x_1 behaves oneself in manner x_2
taske	gismu			      	x_1 thirsts for x_2
tasmi	experimental gismu			      	x_1 is the way or manner in which event x_2 happens
tasta	experimental gismu			      	x_1 is a taste of x_2
tatpi	gismu   	-ta'i-		      	x_1 is tired because of x_2
tatru	gismu   	-tat-		      	x_1 is a breast of x_2
tavla	gismu   	-tav-   	-ta'a-	      	x_1 talks to x_2 about x_3 in language x_4
taxfu	gismu   	-taf-   	-ta'u-	      	x_1 is a garment worn by x_2 serving purpose x_3
tcaci	gismu   	-cac-		      	x_1 is a custom or habit of x_2
tcadu	gismu   	-tca-		      	x_1 is a city or town of area x_2 in political unit x_3 serving region x_4
tcana	gismu			      	x_1 is a station of network x_2
tcati	gismu			      	x_1 is a quantity of tea brewed from x_2
tcena	gismu   	-ten-		      	x_1 stretches to range x_2 in dimension x_3 from range x_4
tcica	gismu   	-tic-		      	x_1 tricks or misleads x_2 into x_3
tcidu	gismu   	-tid-		      	x_1 reads x_2 from x_3
tcika	gismu			      	x_1 is the time of x_2 happening on day x_3 at x_4
tcila	gismu   	-til-		      	x_1 is a detail or feature of x_2
tcima	gismu   	-tim-   	-ti'a-	      	x_1 is weather at x_2
tcini	gismu			      	x_1 is a situation of x_2
tcita	gismu			      	x_1 is a label or tag of x_2 showing x_3
temci	gismu   	-tem-   	-tei-	      	x_1 is the elapsed time from x_2 to x_3
tenfa	gismu   	-tef-		      	x_1 is the exponential result of x_2 to the power of x_3
tengu	gismu   	-teg-   	-te'u-	      	x_1 is a texture of x_2
terdi	gismu   	-ted-		      	x_1 is the home planet of x_2
terpa	gismu   	-tep-   	-te'a-	      	x_1 fears x_2
terto	gismu   	-tet-		      	x_1 is a trillion of x_2 in dimension or aspect x_3
tigni	gismu   	-tig-		      	x_1 performs for audience x_2
tikpa	gismu   	-tip-		      	x_1 kicks x_2 at location x_3 using foot x_4
tilju	gismu   	-tij-		      	x_1 is heavy or massive by standard x_2
tinbe	gismu   	-tib-		      	x_1 obeys rule x_2 made by x_3
tinci	gismu			      	x_1 is a quantity of tin
tinsa	gismu			      	x_1 is stiff in direction x_2 against force x_3
tirna	gismu   	-tin-		      	x_1 hears x_2
tirse	gismu   	-tir-		      	x_1 is a quantity of iron
tirxu	gismu			      	x_1 is a tiger of species x_2 with coat markings x_3
tisna	gismu   	-tis-		      	x_1 fills with material x_2
titla	gismu   	-tit-		      	x_1 is sweet or sugary to x_2
tivni	gismu   	-tiv-		      	x_1 broadcasts x_2 via medium x_3 to receiver x_4
tixnu	gismu   	-tix-   	-ti'u-	      	x_1 is a daughter of x_2
toknu	gismu   	-tok-		      	x_1 is an oven for heating x_2
toldi	gismu   	-tod-		      	x_1 is a butterfly or moth of species x_2
tonga	gismu   	-tog-   	-to'a-	      	x_1 is a tone of pitch x_2 from x_3
tordu	gismu   	-tor-   	-to'u-	      	x_1 is short in dimension x_2 by measurement standard x_3
torni	gismu   	-ton-   	-to'i-	      	x_1 twists under force x_2
traji	gismu   	-rai-		      	x_1 is superlative in property x_2 among x_3	x4 place is the same as x3 place. See also {mutce}
trano	gismu			      	x_1 is a quantity of nitrogen
trati	gismu			      	x_1 is taut in direction x_2
trene	gismu   	-ren-   	-re'e-	      	x_1 is a train of cars x_2 for system x_3 propelled by x_4
tricu	gismu   	-ric-		      	x_1 is a tree of species x_2
trina	gismu   	-tri-		      	x_1 appeals to x_2 with property x_3
trixe	gismu   	-rix-   	-ti'e-	      	x_1 is behind x_2 in frame of reference x_3
troci	gismu   	-toc-   	-toi-	      	x_1 tries to do x_2 using method x_3
tsali	gismu   	-tsa-		      	x_1 is strong in property x_2 (ka)
tsani	gismu   	-tan-		      	x_1 is the sky of x_2
tsapi	gismu			      	x_1 is a spice or seasoning causing flavor x_2
tsiju	gismu   	-tsi-		      	x_1 is a seed of organism x_2 for producing offspring x_3
tsina	gismu   	-sin-		      	x_1 is a platform or stage at x_2 supporting x_3 made of material x_4
tubnu	gismu   	-tu'u-		      	x_1 is tubing of material x_2 hollow of material x_3
tugni	gismu   	-tug-   	-tu'i-	      	x_1 agrees with x_2 that x_3 is true about x_4
tujli	gismu   	-tuj-		      	x_1 is a tulip of species x_2
tumla	gismu   	-tum-   	-tu'a-	      	x_1 is terrain at x_2
tunba	gismu   	-tub-		      	x_1 is a sibling of x_2 by bond x_3
tunka	gismu   	-tuk-		      	x_1 is a quantity of copper
tunlo	gismu   	-tul-   	-tu'o-	      	x_1 swallows
tunta	gismu   	-tun-		      	x_1 pokes or prods x_2
tuple	gismu   	-tup-   	-tu'e-	      	x_1 is a leg of x_2
turko	experimental gismu			      	x_1 reflects Turkish culture/nationality/language in aspect x_2
turni	gismu   	-tru-		      	x_1 governs x_2
tutci	gismu   	-tci-		      	x_1 is a tool used for x_2
tutra	gismu   	-tut-		      	x_1 is territory controlled by x_2
vacri	gismu   	-var-		      	x_1 is a quantity of air of planet x_2 composed of x_3
vajni	gismu   	-vaj-   	-vai-	      	x_1 is important to x_2 because of reason x_3
valsi	gismu   	-val-   	-vla-	      	x_1 is a word meaning x_2 in language x_3
vamji	gismu   	-vam-   	-va'i-	      	x_1 is the value of x_2 to x_3 for use x_4
vamtu	gismu   	-vat-		      	x_1 vomits x_2
vanbi	gismu   	-vab-		      	x_1 is part of environment x_2
vanci	gismu   	-vac-		      	x_1 is an evening of day x_2 at x_3
vanju	gismu   	-van-		      	x_1 is a quantity of wine from grapes x_2
vasru	gismu   	-vas-   	-vau-	      	x_1 is a container or vessel containing x_2
vasxu	gismu   	-vax-   	-va'u-	      	x_1 breathes x_2
vecnu	gismu   	-ven-   	-ve'u-	      	x_1 sells x_2 to x_3 for x_4
vedli	experimental gismu			      	x_1 remembers experience x_2 (li'i)
venfu	gismu   	-vef-		      	x_1 takes revenge against x_2 because x_3 by doing x_4
vensa	gismu   	-ves-		      	x_1 is spring of year x_2 at location x_3
verba	gismu   	-ver-   	-ve'a-	      	x_1 is a child aged x_2 immature by standard x_3
vibna	gismu   	-vib-		      	x_1 is a vagina of x_2
vidni	gismu			      	x_1 is a screen or monitor for x_2
vidru	gismu   	-vir-		      	x_1 as a virus of species x_2 capable of infecting x_3
vifne	gismu   	-vif-		      	x_1 is fresh or unspoiled
vikmi	gismu   	-vim-   	-vi'i-	      	x_1 excretes waste x_2 from x_3 via x_4
viknu	gismu   	-vik-		      	x_1 is thick or viscous
vimcu	gismu   	-vic-   	-vi'u-	      	x_1 removes or subtracts x_2 from x_3 leaving x_4
vindu	gismu   	-vid-		      	x_1 is poisonous or toxic to x_2
vinji	gismu   	-vij-		      	x_1 is an aircraft for carrying x_2 propelled by x_3
vipsi	gismu   	-vip-		      	x_1 is a subordinate in aspect x_2 to principal x_3
virnu	gismu   	-vri-		      	x_1 is brave in activity x_2 (ka)
viska	gismu   	-vis-   	-vi'a-	      	x_1 sees x_2
vitci	gismu   	-vit-		      	x_1 is irregular in aspect x_2
vitke	gismu   	-vi'e-		      	x_1 is a guest of x_2 at x_3
vitno	gismu   	-vi'o-		      	x_1 is permanent in property x_2 (ka)
vlagi	gismu   	-lag-		      	x_1 is a vulva of x_2
vlile	gismu   	-vil-		      	x_1 is violent
vlina	gismu			      	x_1 is a logical disjunction stating that x_2 and or x_3 are true
vlipa	gismu   	-vli-		      	x_1 has the power to bring about x_2 (nu)
vofli	gismu   	-vol-   	-voi-	      	x_1 flies using means x_2
voksa	gismu   	-vok-   	-vo'a-	      	x_1 is the voice of x_2
vorme	gismu   	-vor-   	-vro-	      	x_1 is a doorway between x_2 and x_3 in structure x_4
vraga	gismu   	-vra-		      	x_1 is a lever for doing x_2 with fulcrum x_3 and arm x_4
vreji	gismu   	-rej-   	-vei-	      	x_1 is a record of x_2 about x_3 in medium x_4
vreta	gismu   	-vre-		      	x_1 rests or reclines on x_2
vrici	gismu			      	x_1 is miscellaneous or assorted in property x_2
vrude	gismu   	-vud-   	-vu'e-	      	x_1 is virtuous by standard x_3
vrusi	gismu   	-vus-   	-vu'i-	      	x_1 is a taste or flavor of x_2
vukro	gismu   	-vur-   	-vu'o-	      	x_1 is Ukrainian in aspect x_2
xabju	gismu   	-xa'u-		      	x_1 dwells or lives in x_2
xadba	gismu   	-xab-		      	x_1 is half of x_2 by standard x_3
xadni	gismu   	-xad-		      	x_1 is the body or corpse of x_2
xagji	gismu			      	x_1 is hungry for x_2
xagri	gismu			      	x_1 is a reed instrument with reed x_2
xajmi	gismu   	-xam-		      	x_1 is funny to x_2 in property or aspect x_3
xaksu	gismu   	-xak-		      	x_1 consumes or uses up x_2
xalbo	gismu			      	x_1 is flippant or non-serious about x_2
xalka	gismu   	-xal-		      	x_1 is a quantity of alcohol of type x_2 from source x_3
xalni	gismu			      	x_1 panics about x_2
xamgu	gismu   	-xag-   	-xau-	      	x_1 is good for x_2 by standard x_3
xampo	gismu   	-xap-   	-xa'o-	      	x_1 is x_2 amperes
xamsi	gismu   	-xas-		      	x_1 is a sea or ocean on planet x_2 of fluid x_3
xance	gismu   	-xan-   	-xa'e-	      	x_1 is a hand of x_2
xanka	gismu			      	x_1 is nervous or anxious about x_2 (nu)
xanri	gismu   	-xar-		      	x_1 is imaginary to x_2
xanto	gismu			      	x_1 is an elephant of species x_2
xarci	gismu   	-xac-   	-xa'i-	      	x_1 is a weapon for use against x_2 by x_3
xarju	gismu   	-xaj-		      	x_1 is a pig of species x_2
xarnu	gismu			      	x_1 stubbornly opposes x_2 about x_3
xasli	gismu			      	x_1 is a donkey of species x_2
xasne	gismu			      	x_1 is sweat from x_2 excreted via x_3
xatra	gismu   	-xa'a-		      	x_1 is a letter to x_2 from x_3 with content x_4
xatsi	gismu   	-xat-		      	x_1 is 10 to the negative eighteenth of x_2 in dimension or aspect x_3
xazdo	gismu   	-xaz-   	-zdo-	      	x_1 is Asian in aspect x_2
xebni	gismu   	-xen-   	-xei-	      	x_1 hates or despises x_2
xebro	gismu   	-xeb-   	-bro-	      	x_1 is Hebrew in aspect x_2
xecto	gismu   	-xet-   	-cto-	      	x_1 is a hundred of x_2 in dimension or aspect x_3
xedja	gismu   	-xej-   	-xe'a-	      	x_1 is a jaw of x_2
xekri	gismu   	-xek-   	-xe'i-	      	x_1 is black
xelso	gismu   	-xes-		      	x_1 is Greek in aspect x_2
xendo	gismu   	-xed-   	-xe'o-	      	x_1 is kind to x_2 in doing x_3
xenru	gismu   	-xer-   	-xe'u-	      	x_1 regrets x_2
xexso	gismu   	-xex-		      	x_1 is 10 to the eighteenth of x_2 in dimension or aspect x_3
xindo	gismu   	-xin-		      	x_1 is Hindi in aspect x_2
xinmo	gismu   	-xim-		      	x_1 is a quantity of ink of color x_2 used by writing device x_3.
xirma	gismu   	-xir-   	-xi'a-	      	x_1 is a horse of species x_2
xislu	gismu   	-xil-   	-xi'u-	      	x_1 is a wheel of vehicle x_2 made of x_3
xispo	gismu   	-xip-		      	x_1 is Hispanic-American in aspect x_2
xlali	gismu   	-xla-		      	x_1 is bad for x_2 by standard x_3
xlura	gismu   	-xlu-		      	x_1 lures or influences x_2 into x_3 by influence x_4
xorbo	experimental gismu			      	x_1 pertains to xorban language/culture in aspect x_2
xotli	gismu   	-xol-   	-xoi-	      	x_1 is a hotel or inn at x_2 operated by x_3
xrabo	gismu   	-rab-		      	x_1 is Arabic in aspect x_2
xrani	gismu   	-xai-		      	x_1 injures x_2 in property x_3 resulting in injury x_4
xriso	gismu   	-xis-   	-xi'o-	      	x_1 is Christian in aspect x_2
xruba	gismu   	-xub-		      	x_1 is a quantity of buckwheat of species x_2
xruki	gismu   	-xuk-		      	x_1 is a turkey of species x_2
xrula	gismu   	-rul-		      	x_1 is a flower of plant or species x_2
xruti	gismu   	-xru-		      	x_1 returns x_2 to x_3 from x_4
xukmi	gismu   	-xum-   	-xu'i-	      	x_1 is the chemical x_2 with purity x_3
xunre	gismu   	-xun-   	-xu'e-	      	x_1 is red
xurdo	gismu   	-xur-   	-xu'o-	      	x_1 is Urdu in aspect x_2
xusra	gismu   	-xus-   	-xu'a-	      	x_1 claims or asserts that x_2 is true
xutla	gismu   	-xul-		      	x_1 is smooth
zabna	gismu   	-zan-   	-za'a-	      	x_1 is likable, cool in property x_2 by standard x_3	See also {mabla}, {xamgu}, {funca}, {vrude}, {banli}.
zajba	gismu   	-zaj-		      	x_1 is a gymnast performing x_2
zalvi	gismu   	-zal-		      	x_1 grinds x_2 into powder x_3
zanru	gismu   	-zar-   	-zau-	      	x_1 approves of x_2
zarci	gismu   	-zac-   	-zai-	      	x_1 is a market selling x_2 operated by x_3
zargu	gismu   	-zag-   	-za'u-	      	x_1 is a buttocks of x_2
zasni	gismu   	-zas-		      	x_1 is temporary in property x_2
zasti	gismu   	-zat-   	-za'i-	      	x_1 exists or is real to x_2 under metaphysics x_3
zbabu	gismu   	-bab-		      	x_1 is a quantity of soap from x_2 including composition x_3
zbani	gismu			      	x_1 is a bay of coast x_2
zbasu	gismu   	-zba-		      	x_1 makes or assembles x_2 from parts x_3
zbepi	gismu   	-zbe-		      	x_1 is a pedestal supporting x_2 made of x_3
zdani	gismu   	-zda-		      	x_1 is a home of x_2
zdile	gismu   	-zdi-		      	x_1 is amusing to x_2 in property x_3
zekri	gismu   	-zer-   	-zei-	      	x_1 is a crime to x_2
zenba	gismu   	-zen-   	-ze'a-	      	x_1 increases in x_2 by amount x_3
zepti	gismu   	-zep-		      	x_1 is 10 to the negative twenty-first of x_2 in dimension or aspect x_3
zetro	gismu   	-zet-		      	x_1 is 10 to the twenty-first of x_2 in dimension or aspect x_3
zgana	gismu   	-zga-		      	x_1 observes x_2 using sense x_3
zgike	gismu   	-zgi-   	-gi'e-	      	x_1 is music performed by x_2
zifre	gismu   	-zif-   	-zi'e-	      	x_1 is at liberty or free to do or be x_2 (ka)
zinki	gismu   	-zin-   	-zi'i-	      	x_1 is a quantity of zinc
zirpu	gismu   	-zir-   	-zi'u-	      	x_1 is purple
zivle	gismu   	-ziv-   	-vle-	      	x_1 invests x_2 into x_3 expecting profit x_4
zmadu	gismu   	-zma-   	-mau-	      	x_1 exceeds or is more than x_2 in x_3 by amount x_4
zmiku	gismu   	-zmi-		      	x_1 is automatic in function x_2
zukte	gismu   	-zuk-   	-zu'e-	      	x_1 takes action x_2 for purpose x_3
zumri	gismu   	-zmu-		      	x_1 is is a quantity of corn or maize of species x_2
zungi	gismu   	-zug-		      	x_1 feels guilt about x_2
zunle	gismu   	-zul-		      	x_1 is to the left of x_2 in frame of reference x_3
zunti	gismu   	-zun-   	-zu'i-	      	x_1 interferes with or disrupts x_2 due to quality x_3
zutse	gismu   	-zut-   	-tse-	      	x_1 sits on x_2
zvati	gismu   	-zva-		      	x_1 is present at x_2
