a	cmavo			   	A      	logji jonma'o .i te jorne le li'erla'i sumti le se li'erla'i sumti ja'e lo vlina	{logji} {jonma'o}; {sumti} {vlina}
si'a	cmavo			   	UI3b      	tcita le se cusku le du'u la'e ri simsa
si'au	experimental cmavo			   	UI2      	tcita lo se cusku noi la'e ri bridi gi fa'u na bridi ku'o lo du'u la'e ri simlu lo ka ce'u fa'u tu'a ri jetnu kei lo cusku be vo'e	{simlu}
si'e	cmavo			   	MOI      	galfi lu'e lo namcu lo selbrisle .i x_1 pagbu x_2 ije le namcu cu frinu le se klani be x_1 le se klani be x_2	{frinu}; {mei}, {moi}, {va'e}
si'i	cmavo			   	VUhU4      	mekfancu .i li .abu si'i by. ga'e cy. du le snisimsumji be .abu bei by. bei cy.	{mekfancu}; {snisimsumji}
si'o	cmavo   	-siz-		   	NU      	galfi lu'e lo bridi lo selbrisle .i x_1 sidbo fi x_2 gi'e se sinxa lu'e le bridi	{sidbo}
si'u	cmavo			   	BAI      	fi'o sidju	{sidju}
si'u'i	experimental cmavo			   	SI      	vimcu lo pa li'erla'i valsi goi ko'a gi'e sinxa lo du'u se xalbo je xanri fa lo nu snuti fa lo nu cusku ko'a	krasi fa zo si jo'u zo .u'i
slaka bu	bu-letteral			   	BY*      	lu slaka bu li'u bu'ivla zoi ly.,.ly.
so	cmavo   	-soz-		   	PA1      	namcu .i sumji li bi li pa .i se li'erla'i li bi lei kancu namcu
so'a	cmavo   	-soj-		   	PA      	namcu .i se zilkancu lo muljbi	{namcu}; {muljbi} {zilkancu}
so'e	cmavo   	-sop-		   	PA      	namcu .i se zilkancu lo xabmau	{namcu}; {xabmau} {zilkancu}
soi	cmavo			   	SOI      	tcita lo selsku le du'u sinxa le du'u lei re se li'erla'i sumti cu simxu la'e le selsku	{simxu}
so'i	cmavo   	-sor-   	-so'i-	   	PA      	namcu .i se zilkancu lo mutce	{namcu}; {mutce} {zilkancu}
so'o	cmavo   	-sos-		   	PA      	namcu .i se zilkancu lo milxe	{namcu}; {milxe} {zilkancu}
so'u	cmavo   	-sot-		   	PA      	namcu .i se zilkancu lo toltce	{namcu}; {toltce} {zilkancu}
su	cmavo			   	SU      	vimcu piro le ba'o se cusku .i cnino casnu gi'a za'ure'u co'a casnu	{selsnu} {vimcu}; {si}; {su} 
su'a	cmavo			   	UI2      	tcita le se cusku le du'u la'e ri sucta	{sucta}
su'e	cmavo   	-sup-   	-su'e-	   	PA      	namcu .i mecyjavdu'i li pa .a le se li'erla'i namcu	{namcu}; {mecyjavdu'i}
su'ei	experimental cmavo			   	SE      	se xi vei pa .e re
su'i	cmavo			   	VUhU1      	mekfancu .i li abu su'i by du le sumji be abu bei by	{mekfancu}; {sumji}
su'o	cmavo   	-suz-   	-su'o-	   	PA      	namcu .i zmajavdu'i li pa .a le se li'erla'i namcu	{namcu}; {zmajavdu'i}
su'oi	experimental cmavo			   	PA4      	namcu .i ka'e se basti su'o re namcu poi zmajavdu'i li pa .a le se li'erla'i namcu	.i lu {su'oi} {da} li'u du lu {na} {ku} {ro'oi} {da} {na} {ku} li'u .i ko karbi zo su'oi zo {su'o}
su'u	cmavo   	-suv-		   	NU      	galfi lu'e lo bridi lo selbrisle .i x_1 sucta le bridi x_2	{sucta}
sy	cmavo			   	BY2      	pazemoi lerfu le lojbo	{lerfu}
ta	cmavo   	-taz-		   	KOhA6      	lo se jarco be le cusku be'o noi jibni le te cusku	{ti}, {tu}
ta'a	cmavo			   	COI      	tcita lo cmene ja ve skicu le du'u sinxa le du'u makau te cusku .e le du'u le cusku cu zunti le te cusku le ka ce'u tavla	{doi}; {tavla} {zunti}
ta'ai	experimental cmavo			   	GOhOI      	tcita pa (to simsa zo zo toi) mupli valsi noi pruce ke'a lo selbrisle noi ke'a se smuni lo ka ce'u valsi gi'e dunli lo bi'u nai mupli valsi lo ka ma kau vlatai ce'u
ta'e	cmavo			   	TAhE      	fi'o jai ve'a tcaci	{tcaci}
tai	cmavo			   	BAI      	fi'o tamsmi	{tamsmi}
ta'i	cmavo			   	BAI      	fi'o tadji	{tadji}
ta'o	cmavo			   	UI3      	tcita le se cusku le du'u la'e ri no'e srana pinka
ta'oi	experimental cmavo			   	TAhOI      	zo ta'oi sinxa lo du'u le cusku cu aidji lo ka ce'u jmina le ca se cusku lo jufra poi lidne	sa'enai dukti zo {i}
tau	cmavo			   	LAU      	tcita le pa se li'erla'i lerfu le du'u ri cenba le ka ce'u barda je'ikau cmalu se tarmi	{lerfu} {tarmi} {cenba}; {ga'e}, {ta'o}
ta'u	cmavo			   	UI3a      	tcita le se cusku le du'u ri se preja fi lo tanru	{tanru} {preja}
tau'o	experimental cmavo			   	TAUhO      	lo lamjvo cu ckaji lo tanru .i lo tersumsu'a pe le lujvo cu mintu lo fanmo ke rafsi jonai gismu
tau'u	experimental cmavo			   	PA5      	namcu fa li re pi'i pai no'u li ji'i xa pi re bi ci pa lo'o
te	cmavo   	-ter-		   	SE      	tcita lo selbrisle le du'u le pamoi sumti cu simbasti le cimoi sumti	{se}, {ve}, {xe}, {jai}
te'a	cmavo			   	VUhU2      	mekfancu .i li abu te'a by du le tenfa be abu bei by	{mekfancu}; {tenfa}
te'e	cmavo			   	FAhA3      	fi'o se koizva	{koizva}; {sekoi}
tei	cmavo			   	TEI      	krasi lo lerfu porsi noi se fanmo zo foi	{lerfu} {porsi} {krasi}; {foi}
te'i	experimental cmavo			   	BAI      	fi'o temjudri	.i srana zo {temjudri} .e zo {de'i} .e zo {ti'u} .i mupli fa lu su'o da nuntumdesku te'i li re no pa mu pi'e mu pi'e ci no pi'e re no pi'e re vo noi sinxa lo mentu ku'o te te'i u'y ty cy xi ma'u so li'u jo'u lu su'o da nuntumdesku te'i li re vo mu ze pa ze re pi so ze mu te te'i la juli'us li'u
te'o	cmavo			   	PA      	namcu .i rarna terdugri ja seltenfa .i jbidu'o li repizepabirebi	{namcu}; {rardugri}, {rartenfa} 
te'u	cmavo			   	TEhU      	fa'orma'o zo ma'o .e zo na'u .e zo ni'e .e zo mo'e .e zo jo'i	{fa'orma'o}; {jo'i}; {ma'o}; {mo'e}; {na'u}; {ni'e} 
ti	cmavo   	-tif-		   	KOhA6      	lo se jarco be le cusku be'o noi jibni le cusku	{ta}, {tu}
ti'a	cmavo			   	FAhA2      	fi'o se trixe	{trixe}
ti'e	cmavo			   	UI2      	tcita le se cusku le du'u la'e ri te jungau	{jungau}
ti'i	cmavo			   	BAI      	fi'o stidi	{stidi}
ti'o	cmavo			   	SEI      	sinxa lo mekfancu selpoi	{mekfancu} {selpoi}
ti'u	cmavo			   	BAI      	fi'o tcika	{tcika}
ti'u'a	experimental cmavo			   	BAI      	fi'o djecacrytcika	.i srana zo {djecacrytcika} .e zo {ti'u} .e zo {ti'u'e} .e zo {ti'u'i}
ti'u'e	experimental cmavo			   	BAI      	fi'o cacryme'utcika	.i srana zo {cacryme'utcika} .e zo {ti'u} .e zo {ti'u'a} .e zo {ti'u'i}
ti'u'i	experimental cmavo			   	BAI      	fi'o metnidytcika	.i srana zo {metnidytcika} .e zo {ti'u} .e zo {ti'u'a} .e zo {ti'u'e}
to	cmavo			   	TO      	krasi lo pinka noi setca ke'a le ralju se cusku 	{toi}
to'a	cmavo			   	BY1      	sinxa le du'u le se lidne lerfu cu cmalu tarmi	{lerfu} {tarmi}; {ga'e}
to'e	cmavo   	-tol-   	-to'e-	   	NAhE      	galfi lo selbrisle lu'e lo dukti be la'e ri bei le ka makau smuni ce'u	{brivla} {dukti}
to'eja'e	cmavo-compound			   	BAI*      	fi'o tolja'e	.i srana zo {tolja'e}
to'eja'enai	cmavo-compound			   	BAI*      	fi'o na'e tolja'e	.i srana zo {na'e} .e zo {tolja'e}
to'eki'u	cmavo-compound			   	BAI*      	fi'o tolki'u	.i srana zo {tolki'u}
to'eki'unai	cmavo-compound			   	BAI*      	fi'o na'e tolki'u	.i srana zo {na'e} .e zo {tolki'u}
to'emu'i	cmavo-compound			   	BAI*      	fi'o tolmu'i	.i srana zo {tolmu'i}
to'emu'inai	cmavo-compound			   	BAI*      	fi'o na'e tolmu'i	.i srana zo {na'e} .e zo {tolmu'i}
to'eni'i	cmavo-compound			   	BAI*      	fi'o tolni'i	.i srana zo {tolni'i}
to'eni'inai	cmavo-compound			   	BAI*      	fi'o na'e tolni'i	.i srana zo {na'e} .e zo {tolni'i}
to'eri'a	cmavo-compound			   	BAI*      	fi'o tolri'a	.i srana zo {tolri'a}
to'eri'anai	cmavo-compound			   	BAI*      	fi'o na'e tolri'a	.i srana zo {na'e} .e zo {tolri'a}
to'eseja'e	cmavo-compound			   	BAI*      	fi'o se tolja'e	.i srana zo {se} .e zo {tolja'e}
to'eseja'enai	cmavo-compound			   	BAI*      	fi'o na'e se tolja'e	.i srana zo {na'e} .e zo {se} .e zo {tolja'e}
toi	cmavo			   	TOI      	fa'orma'o zo to	{fa'orma'o}; {to}; {to'i}
to'i	cmavo			   	TO      	to sa'a	{to} {sa'a}
to'o	cmavo			   	FAhA4      	fi'o fardukti	{fardukti}
to'u	cmavo			   	UI3      	tcita le se cusku le du'u ri tordu	{tordu}
tu	cmavo   	-tuf-		   	KOhA6      	lo se jarco be le cusku be'o noi darno le cusku .e le te cusku	{ti}, {ta}
tu'a	cmavo			   	LAhE      	sumgadri le se li'erla'i sumti le du'u sinxa lo bridi be lo se sumti be ri	{bridi} {sumgadri}
tu'ai	experimental cmavo			   	LU      	tcita le se li'erla'i selsku le du'u sucta la'e ri .i krasi lo te sitna noi se fanmo zo li'u	.i lu {tu'ai} selsku {li'u} li'u dunli lu {tu'a} {la'e} {lu} selsku {li'u} {lu'u} {lu'u} li'u lo ka smuni .i mupli fa lu lo xindo cu facki tu'ai no li'u li'u .i srana zo {xu'u}
tu'e	cmavo			   	TUhE      	krasi lo selsku kuspe noi se fanmo zo tu'u	{selsku} {kuspe} {krasi}; {tu'u}
tu'i	cmavo			   	BAI      	fi'o stuzi	{stuzi}
tu'o	cmavo			   	PA      	norna'u	{no'e} {namcu}; {zi'o}
tu'u	cmavo			   	TUhU      	fa'orma'o zo tu'e	{fa'orma'o}; {tu'e}
ty	cmavo			   	BY2      	pabimoi lerfu le lojbo	{lerfu}
u	cmavo			   	A      	logji jonma'o .i te jorne le li'erla'i sumti le se li'erla'i sumti ja'e lo juvykanxe	{logji} {jonma'o}; {sumti} {juvykanxe}
ua	cmavo			   	UI1      	tcita le se cusku le du'u la'e ri se facki le cusku	{facki}
u'a	cmavo			   	UI1      	tcita le se cusku le du'u la'e ri prali le cusku	{prali}
uanai	cmavo-compound			   	UI*      	tcita le se cusku le du'u la'e ri cfipu le cusku	{ua} {nai}; {cfipu}
u'anai	cmavo-compound			   	UI*      	tcita le se cusku le du'u la'e ri tolprali le cusku	{u'a} {nai}; {tolprali}
ubu	bu-letteral			   	BY*      	pasomoi lerfu le lojbo	{lerfu}
ue	cmavo			   	UI1      	tcita le se cusku le du'u la'e ri se spaji le cusku	{spaji}
u'e	cmavo			   	UI1      	tcita le se cusku le du'u la'e ri se manci le cusku	{manci}
uecu'i	cmavo-compound			   	UI*      	tcita le se cusku le du'u la'e ri na'e spaji le cusku	{ue} {cu'i}; {na'e} {spaji}
uenai	cmavo-compound			   	UI*      	tcita le se cusku le du'u la'e ri se la'erji'i le cusku	{ue} {nai}; {la'erji'i}
u'enai	cmavo-compound			   	UI*      	tcita le se cusku le du'u la'e ri fadni	{u'e} {nai}; {fadni}
ui	cmavo			   	UI1      	tcita le se cusku le du'u la'e ri se gleki le cusku	{gleki}
u'i	cmavo			   	UI1      	tcita le se cusku le du'u la'e ri zdile ja xajmi le cusku	{zdile}; {xajmi}
uinai	cmavo-compound			   	UI*      	tcita le se cusku le du'u la'e ri se badri le cusku	{ui} {nai}; {badri}
u'inai	cmavo-compound			   	UI*      	tcita le se cusku le du'u la'e ri tolzdi le cusku	{u'i} {nai}; {tolzdi}
uo	cmavo			   	UI1      	tcita le se cusku le du'u la'e ri mulno	{mulno}
u'o	cmavo			   	UI1      	tcita le se cusku le du'u la'e ri se virnu le cusku	{virnu}
u'ocu'i	cmavo-compound			   	UI*      	tcita le se cusku le du'u la'e ri se toldarsi le cusku	{u'o} {cu'i}; {toldarsi}
uonai	cmavo-compound			   	UI*      	tcita le se cusku le du'u la'e ri nalmu'o	{uo} {nai}; {nalmu'o}
u'onai	cmavo-compound			   	UI*      	tcita le se cusku le du'u la'e ri se tolvri le cusku	{u'o} {nai}; {tolvri}
uu	cmavo			   	UI1      	tcita le se cusku le du'u la'e ri te kecti fi le cusku	{kecti}
u'u	cmavo			   	UI1      	tcita le se cusku le du'u la'e ri se xenru ja se zungi le cusku	{xenru}; {zungi}
u'ucu'i	cmavo-compound			   	UI*      	tcita le se cusku le du'u la'e ri se nalxe'u ja se nalzungi	{u'u} {cu'i}; {nalxe'u}, {nalzungi}
uunai	cmavo-compound			   	UI*      	tcita le se cusku le du'u la'e ri te tolke'i fi le cusku	{uu} {nai}; {tolke'i}
u'unai	cmavo-compound			   	UI*      	tcita le se cusku le du'u la'e ri se zernalfu'e le cusku	{u'u} {nai}; {zernalfu'e}
va	cmavo   	-vaz-		   	VA      	fi'o tersei be le fasnu bei le manri	{tersei}
va'a	cmavo			   	VUhU      	mekfancu .i li va'a abu du le nonselsumji be abu	{mekfancu}; {nonselsumji}
va'e	cmavo			   	MOI      	galfi lu'e lo namcu lo selbrisle .i x_1 klani le namcu x_2 noi ckilu	{ckilu}; {mei}, {moi}, {si'e}
vai	cmavo			   	PA2      	saclu li pamu li paxa
va'i	cmavo			   	UI3      	tcita le se cusku le du'u ri lo li'erla'i cu frica le ka makau valsi sepa'u ce'u kei gi'e mintu le ka makau smuni ke'a	{valsi} {frica}
va'o	cmavo			   	BAI      	fi'o vanbi	{vanbi}
vau	cmavo			   	VAU      	fa'orma'o .i fanmo lo sampu bridi .i te sepli lei kampu sumti be lo pluja bridi	{fa'orma'o}; {sampu} {bridi} {fanmo}
va'u	cmavo			   	BAI      	fi'o xamgu	{xamgu}
ve	cmavo   	-vel-		   	SE      	tcita lo selbrisle le du'u le pamoi sumti cu simbasti le vomoi sumti	{se}, {te}, {xe}, {jai}
ve'a	cmavo			   	VEhA      	fi'o canlu	{canlu}; na sarcu fa le du'u su'ocida cimde
ve'e	cmavo   	-ve'e-		   	VEhA      	fi'o piromei canlu	{piromei} {canlu}; na sarcu fa le du'u su'ocida cimde
vei	cmavo			   	VEI      	krasi lo mekso noi se fanmo zo ve'o	{mekso} {krasi}; {ve'o}
ve'i	cmavo			   	VEhA      	fi'o cmalu canlu	{cmalu} {canlu}; na sarcu fa le du'u su'ocida cimde
ve'o	cmavo			   	VEhO      	fa'orma'o zo vei	{fa'orma'o}; {vei}
ve'u	cmavo			   	VEhA      	fi'o barda canlu	{barda} {canlu}; na sarcu fa le du'u su'ocida cimde
vi	cmavo   	-viz-		   	VA      	fi'o cmalu tersei be le fasnu bei le manri	{cmalu} {tersei}
vi'a	cmavo			   	VIhA      	fi'o plita	{plita}
vi'e	cmavo			   	VIhA      	fi'o vonca'u	{vonca'u}, {vi'a}, {vi'i}, {vi'u}
vi'i	cmavo			   	VIhA      	fi'o linji	{linji}
vi'o	cmavo			   	COI      	tcita lo cmene ja ve skicu le du'u sinxa le du'u makau te cusku .e le du'u le cusku ba cpezu'e fi le te cusku	{doi}; {cpezu'e}
vi'u	cmavo			   	VIhA      	fi'o canlu	{canlu}; cida cimde
vo	cmavo   	-von-		   	PA      	namcu .i sumji li ci li pa .i se li'erla'i li ci lei kancu namcu
vo'a	cmavo			   	KOhA4      	simka'i le nei	{nei}
vo'e	cmavo			   	KOhA4      	simka'i le se nei	{simka'i}, {nei}
voi	cmavo			   	NOI      	te jorne lo sumti lo ra'abri be ri .i tcita le se li'erla'i bridi le du'u ri velski la'e le li'erla'i su'ivla	{velski} {bridi}; {poi}; {noi}
vo'i	cmavo			   	KOhA4      	simka'i le te nei	{simka'i}, {nei}
vo'o	cmavo			   	KOhA4      	simka'i le ve nei	{nei}
vo'u	cmavo			   	KOhA4      	simka'i le xe nei	{nei}, {simka'i}
vu	cmavo   	-vuz-		   	VA      	fi'o barda tersei be le fasnu bei le manri	{barda} {tersei}
vu'a	cmavo			   	FAhA1      	fi'o se stici	{stici}
vu'e	cmavo			   	UI5      	sinxa le du'u le cusku cu vrude	{vrude}
vu'i	cmavo			   	LAhE      	sumgadri le se li'erla'i sumti le du'u sinxa lo porsi be fi ri	{porsi} {sumgadri}; {ce'o}
vu'o	cmavo			   	VUhO      	te jorne lo ra'abri ja ra'arsu'i lo mulno ke pluja sumti .a lo sumti jonja'e	{clani} {kuspe} {srana}
vu'u	cmavo			   	VUhU1      	mekfancu .i li abu vu'u by du le selsumji be abu bei by	{mekfancu}; {selsumji}
vy	cmavo			   	BY2      	renomoi lerfu le lojbo	{lerfu}
vy.bu	bu-letteral			      		lu vy.bu li'u bu'ivla zoi ly.w.ly.
xa	cmavo   	-xav-		   	PA1      	namcu .i sumji li mu li pa .i se li'erla'i li mu lei kancu namcu
xai	experimental cmavo			   	KOhA5      	ri .ebo ra .a ri .ebo ru .a ra .ebo ra .a ra .ebo ru .a ru .ebo ru .a ri .ebo ra .ebo ru
xa'i	experimental cmavo			   	UI3      	cnima'o .i sinxa lo du'u lo bridi cu xanri ja se xarpei lo cusku	lu xa'i nai li'u se smuni lo du'u lo bridi cu fatci .i srana zo xa'i fa zo {xanri} .e zo {xarpei} .e zo {da'i}
xau	experimental cmavo			   	BAI      	tcita lo sumti lo ka lo nundumu be lo bridi cu xamgu ce'u	lo du'u broda xau mi cu du'u lo nu broda cu fasnu gi'e xamgu mi .i smudu'i lu {seva'u} li'u
xe	cmavo   	-xel-		   	SE      	tcita lo selbrisle le du'u le pamoi sumti cu simbasti le mumoi sumti	{se}, {te}, {ve}, {jai}
xebe'i	cmavo-compound			   	BAI*      	fi'o xe benji	{xe} {be'i}; {benji}
xe'e	experimental cmavo			   	PA4      	tcita le se cusku lo du'u la'e ri na'e itca	srana fa zo {itca} jo'u zo {steci} jo'u lu {su'anai} li'u
xe'enai	cmavo-compound			   	PA*4      	tcita le se cusku lo du'u la'e ri itca	srana fa zo {itca} jo'u zo {steci} jo'u lu {su'anai} li'u
xei	experimental cmavo			   	PA2      	saclu li pavo li paxa
xeka'a	cmavo-compound			   	BAI*      	fi'o xe klama	{xe} {ka'a}; {klama}
xe'u	experimental cmavo			   	GOhA      	brika'i .ije se lidne lo galfi be lo go'i bei lo selbrisle	.i ko sitna zo {ce'u} .e zo {bu'ai}
xi	cmavo			   	XI      	te jorne lo namcu ja lerpoi le li'erla'i terge'a
xo	cmavo			   	PA5      	preti le du'u makau namcu	{namcu} {preti}
xu	cmavo			   	UI6      	tcita lo se cusku le du'u la'e ri preti le du'u jetnu jikau jitfa	{jetnu} {jitfa} {preti}
xunai	cmavo-compound			   	UI*6      	tcita lo se cusku le du'u la'e ri preti lo du'u jitfa jikau jetnu	lo preti gau ti dukti fi lo ka makau se basna po'o jenai spuda
xu'u	experimental cmavo			   	LOhOI      	gadri lo bridi fo lo du'u sinxa su'o sucta be la'e vo'e	.i lo bridi noi se li'erla'i zo xu'u cu se fanmo zo {ku'au} .i lu {xu'u} bridi {ku'au} li'u dunli lu {lo} {su'u} bridi {kei} {ku} li'u lo ka smuni .i mupli fa lu xu'u ko'a na spuda lo mi xatra cu se lakne xu'u da raktu ko'a li'u .i srana zo {tu'ai}
xy	cmavo			   	BY2      	repamoi lerfu le lojbo	{lerfu}
xy.bu	bu-letteral			      		lu xy.bu li'u bu'ivla zoi ly.h.ly.	smudu'i lu {y'y.bu} li'u
y	cmavo			   	Y      	smafanta selba'u .i se pilno fi le nu ralte le nu le te cusku cu jundi kei ze'a le nu le cusku cu jdice le du'u cusku makau	{smafanta} {selba'u}
ybu	bu-letteral			   	BY*      	reremoi lerfu le lojbo	{lerfu}
y'y	cmavo			   	BY2      	recimoi lerfu le lojbo	{lerfu}
y'y.bu	bu-letteral			      		lu y'y.bu li'u bu'ivla zoi ly.h.ly.	smudu'i lu {xy.bu} li'u
za	cmavo			   	ZI      	fi'o temci be le fasnu bei le manri	{temci}
za'a	cmavo			   	UI2      	tcita le se cusku le du'u la'e ri se zgana	{zgana}
za'e	cmavo			   	BAhE      	tcita le se li'erla'i valsi le du'u ri zasni se finti gi'e ka'e se smuni lo na'e fadni	{zasni} {smuni}
zai	cmavo			   	LAU      	tcita le se li'erla'i lerfu le du'u ri sinxa le du'u le mokau selyle'u co'a se pilno	{lerfu}; {selyle'u} {sinxa}
za'i	cmavo   	-zaz-		   	NU1      	galfi lu'e lo bridi lo selbrisle .i x_1 tcini gi'e se sinxa lu'e le bridi	{tcini}
za'o	cmavo   	-za'o-		   	ZAhO      	fi'o se mulbacysta	{mulbacysta}
zau	cmavo			   	BAI      	fi'o zanru	{zanru}
za'u	cmavo			   	PA      	namcu .i zmadu li pa .a le se li'erla'i namcu	{namcu}; {zmadu}
ze	cmavo   	-zel-		   	PA1      	namcu .i sumji li xa li pa .i se li'erla'i li xa lei kancu namcu
ze'a	cmavo			   	ZEhA      	fi'o krafamtei	{krafamtei}
ze'e	cmavo   	-ze'e-		   	ZEhA      	fi'o cimni krafamtei	{cimni} {krafamtei}
zei	cmavo			   	ZEI      	te jorne le li'erla'i valsi le se li'erla'i valsi ja'e lo lujvo
ze'i	cmavo			   	ZEhA      	fi'o cmalu krafamtei	{cmalu} {krafamtei}
zei'a	experimental cmavo			   	TAhE      	zo zei'a sumtcita gi'e cmavo ma'oi ta'e .i ca'e lo du'u «zei'a ko'a broda» cu du'u «zi'o zenba lo ni broda kei ko'a» kei gi'e va'i du'u «lo ni broda cu zilzena ko'a»	srana fa zo {zenba} joi zo {dei'a} joi zo {zilzena}
ze'o	cmavo   	-zev-   	-ze'o-	   	FAhA4      	fi'o se ragve	{ragve}
ze'oi	experimental cmavo			   	GOhOI      	galfi le pa se li'erla'i valsi goi ko'a pa selbri poi se smuni lo du'u «x_1 ckini la'e ko'a x_2»	zo ze'oi se finti fi lo nu rivbi lo nu pilno zo {zei} lo nu zbasu lo zasni tanru lo cmavo
ze'u	cmavo			   	ZEhA      	fi'o barda krafamtei	{barda} {krafamtei}
zi	cmavo			   	ZI      	fi'o cmalu temci be le fasnu bei le manri	{cmalu} {temci}
zi'e	cmavo			   	ZIhE      	te jorne le li'erla'i ra'abri le se li'erla'i ra'abri ja'e lo kampu selra'a	{ra'abri} {terjo'e}
zi'o	cmavo   	-zil-		   	KOhA      	sumka'i lo norsu'i .i vimcu lo sumti le selbri	{sumka'i}; {norsu'i}
zo	cmavo			   	ZO      	tcita le pa se li'erla'i valsi le du'u sinxa ri	{valsi} {sinxa}
zo'a	cmavo   	-zon-   	-zo'a-	   	FAhA4      	fi'o se noryragve	{noryragve}; {zo'i}; {ze'o}
zo'e	cmavo			   	KOhA      	sumka'i lo co'e	{sumka'i}; {co'e}
zoi	cmavo			   	ZOI      	tcita le se li'erla'i ke naljbo selsku noi pa lojbo valsi ke'a krasi gi'e fanmo ku'o le du'u sinxa vo'e 	{naljbo} {selsku} {sinxa}
zo'i	cmavo   	-zor-   	-zo'i-	   	FAhA4      	fi'o se tolragve	{tolragve}
zo'o	cmavo			   	UI5      	tcita le se cusku le du'u la'e ri se xalbo	{xalbo}; {xajmi}
zo'u	cmavo			   	ZOhU      	fanmo le brili'e no'u loi logji se lairgau sumti .a loi terta'a sumti	{brili'e} {fanmo}
zu	cmavo			   	ZI      	fi'o barda temci be le fasnu bei le manri	{barda} {temci}
zu'a	cmavo			   	FAhA2      	fi'o se zunle	{zunle}
zu'e	cmavo			   	BAI      	fi'o zukte	{zukte}
zu'i	cmavo			   	KOhA7      	sumka'i lo'e fadni 	{sumka'i}; {fadni}
zu'o	cmavo   	-zum-		   	NU1      	galfi lu'e lo bridi lo selbrisle .i x_1 selzu'e gi'e se sinxa lu'e le bridi	{selzu'e}
zu'u	cmavo			   	UI3      	tcita lo se cusku le du'u la'e ri zildau	{zildau}; {zu'unai}
zu'unai	cmavo-compound			   	UI*      	tcita le se cusku le du'u la'e ri zildau la'e le se tcita be zo zu'u	{zu'u} {nai}; {zildau}
zy	cmavo			   	BY2      	recimoi lerfu le lojbo	{lerfu}
